sent_id,file,sent_idx,char_idx,sentence,phrases,lem_phrases,sent_start,sent_end,kapital_candidate,manifest_candidate,anno_uuid,anno_start,anno_end,anno_text,anno_mentions_kapital,anno_mentions_manifest,flair_ner_spans,flair_contains_band,flair_contains_kapital,flair_contains_manifest
1900-01a:18947,1900-01a,18947,2649613,"zu gleicher Zeit bedingt er eine Scheidung in der sozialen
Stellung der Besitzer der Produktionsmittel: als Unternehmer werden sie zu Funktio¬
nären, zu Geschäftsagenten des unpersönlichen Kapitals, als Kapitalisten werden sie pure¬
Rentenbezieher.",Kapital,kapital,2649613,2649861,true,false,N/A,,,,No,No,,false,false,false
1900-01a:18950,1900-01a,18950,2650127,"Das gesammte investirte Kapital wird also hier 1 350000 Mark¬
betragen.",Kapital,kapital,2650127,2650198,true,false,N/A,,,,No,No,,false,false,false
1900-01a:19503,1900-01a,19503,2735397,I. Band.,Band,band,2735397,2735405,true,false,N/A,,,,No,No,"ORG : ""I. Band""",true,false,false
1900-01a:19661,1900-01a,19661,2760340,"Wie schon gesagt, gehört es zum Wesen der echten
Trustorganisation, daß in ihr die verbundenen Aktienkorporationen nicht etwar
ihre Selbständigkeit aufgeben, nicht ihre Kapitalien zu einem einzigen, soliden
Ganzen vereinigen oder verschmelzen, sondern daß sie nur nach Außen hin und
auch das nur für einen bestimmten Termin eine Einheit bilden, die in der
That nur eine Betriebseinheit ist.",Kapital,kapital,2760340,2760730,true,false,N/A,,,,No,No,,false,false,false
1900-01a:19673,1900-01a,19673,2762715,"sie mußten die Zentrifugal- und sonstigen Arbeits¬
und auch die Motormaschinen der in Stillstand versetzten Fabriken einfach rasten
und rosten lassen, und für alle brachgelegten mußten sie ebenso wie für die
arbeitenden und Mehrwerth heckenden Kapitalkomplere Zinsen auf Obligationen
und Dividenden, wenigstens für die bevorzugten Aktien, beschaffen; für alle diese
Kapitalien, die überdies durch Ausgabe von Obligationen und Aktien für nur
fiktive Einzahlungen, durch die Methode der „Kapitalverwässerung“, wie man
es hier nennt, um etwa 30 Prozent inflatirt worden waren.",Kapital,kapital,2762715,2763288,true,false,N/A,,,,No,No,,false,false,false
1900-01a:19688,1900-01a,19688,2766070,"Mit einem Worte: das Eisen- und
Stahlmonopol setzt das Eisenerzmonopol voraus, denn sonst gehört das Produkte
der Hochöfen und Schmelzwerke zu den beliebig vermehrbaren und ist die Mög¬
lichkeit der Monopolisirung ausgeschlossen, zumal in einem Lande, wie diesem,
wo so ungeheure Massen von müßigem Kapital auf lohnende Verwerthung lauern.",Kapital,kapital,2766070,2766409,true,false,N/A,,,,No,No,,false,false,false
1900-01a:19693,1900-01a,19693,2767461,"746.
worden seien, und dann: in dem Maße, wie der Profit in der Stahlindustrie sich
über die durchschnittliche Rate erhebt, wird dies auf das unterdurchschnittlich
rentirende Kapltal als ein Antrieb wirken, die Auffindung neuer Erzlager und die
Wiederaufnahme des Betriebs von älteren Minen zu forciren, die vor Jahrzehnten,
aufgegeben wurden, weil die Ausbeute bei unzulänglichem Kapital und rückstän¬
digen Methoden, wie damals angewandt, sich nicht lohnte;",Kapital,kapital,2767461,2767920,true,false,N/A,,,,No,No,,false,false,false
1900-01a:19709,1900-01a,19709,2770937,"Ja, die einfache,
große Aktiengesellschaft, meiner Ansicht nach: in Wahrheit die höchste und letzte
Entwicklungsform des Kapitals, sie wird dann nur um so reinlicher, glatter und
rascher arbeiten am Werke der Betriebs- und Besitzkonzentration, und arbeiten",Das Kapital | Kapital,der kapital | kapital,2770937,2771193,true,false,N/A,,,,No,No,,false,false,false
1900-01a:19757,1900-01a,19757,2779343,"Strikes sind nicht absolut,
verwerflich, es darf nicht der Verdacht aufkommen, als schwimme man in
Schlepptau des Kapitals.",Das Kapital | Kapital,der kapital | kapital,2779343,2779466,true,false,N/A,,,,No,No,,false,false,false
1900-01a:19768,1900-01a,19768,2781365,"Verminderung der indirekten
Steuern und der Militärlast, Beschränkung der Herrschaft des Kapitals
(Wucher und Börsenspiel).",Das Kapital | Kapital,der kapital | kapital,2781365,2781488,true,false,N/A,,,,No,No,,false,false,false
1900-01a:19869,1900-01a,19869,2800210,"Dann wußte man die Geldgeber seiner Baugenossenschaft zur Kündigung ihrer
Kapitalien zu bewegen, Cronenberg wußte die ausfallenden Hypotheken anderweit
zu decken.",Kapital,kapital,2800210,2800372,true,false,N/A,,,,No,No,,false,false,false
1900-01a:19932,1900-01a,19932,2812567,"Das ist also der Segen der
Kuhhaltung, eine meistens ungenießbare Butter, eine Milchnutzung, welche den
Familienansprüchen nur für die Hälfte des Jahres genügt, Ausnützung der Kinder¬
arbeit und der sogenannten freien Arbeitszeit des Mannes und der Ehefratt, und
schließlich die ewige Besorgniß, daß das einzige Kapital, welches der arme Manhn ,
in der Kuh angelegt hat und das er so sorgsam hütet, ihm durch unvermeidlicher
Unglücksfälle verloren gehen kann.",Kapital,kapital,2812567,2813026,true,false,N/A,,,,No,No,,false,false,false
1900-01a:20389,1900-01a,20389,2872269,"Weit davon entfernt, alles um
sich niederzudrücken und eine Monopolherrschaft des Zuerstgekommenen zu etabliren,
wirkt das Kapital vielmehr frevolutionär und kosmopolitisch, indem es überall¬
die Produktivkräfte anspornt.",Das Kapital | Kapital,der kapital | kapital,2872269,2872490,true,false,N/A,,,,No,No,,false,false,false
1900-01a:20390,1900-01a,20390,2872491,"Das Kapital des industriell fortgeschrittensten
Landes ist dasjenige, welches sich selbst die meiste Konkurrenz in den fremden
Ländern erzeugt.",Das Kapital | Kapital,der kapital | kapital,2872491,2872634,true,false,N/A,,,,No,No,,false,false,false
1900-01a:20421,1900-01a,20421,2876488,"Er vermittelt den Reproduktions¬
prozeß des Kapitals.",Das Kapital | Kapital,der kapital | kapital,2876488,2876541,true,false,N/A,,,,No,No,,false,false,false
1900-01a:20422,1900-01a,20422,2876542,"Aber in der Formel G—W.. .. Pr. ... W.—G.
gehört jedes Glied zugleich einer zweiten Zirkulationskette an, welche die erste
kreuzt: G des Kapitals I ist zugleich G! für ein Kapital II, schließt einen Um¬
schlagszyklus ab, G“ ist G, eröffnet die Zirkulation des Kapitals I von Neuem¬
oder jene eines anderen Kapitals, W. ist W! für ein Kapital III und W! ist
mit der alleinigen Ausnahme, wenn es von einem Kapitalisten IV oder
von den Kapitalisten I. II und III persönlich verzehrt wird.“",Das Kapital | Kapital,der kapital | kapital,2876542,2877028,true,false,N/A,,,,No,No,,false,false,false
1900-01a:20434,1900-01a,20434,2878659,"Alles, was durch die Hände des Kapitalisten geht, ist Kapital, nur was
durch seinen Magen geht, ist es nicht.",Kapital,kapital,2878659,2878768,true,false,N/A,,,,No,No,,false,false,false
1900-01a:20444,1900-01a,20444,2879976,"Allein bald entwickelt das Kapital derartige Produktiv¬
kräfte, daß ihm die übernommene Erbschaft des Waarenmarktes nicht mehr
genügt.",Das Kapital | Kapital,der kapital | kapital,2879976,2880110,true,false,N/A,,,,No,No,,false,false,false
1900-01a:20466,1900-01a,20466,2882799,"Profitrate in dem kapitalistisch weniger entwickelten Lande lockt auswärtiges,
Kapital an.",Kapital,kapital,2882799,2882889,true,false,N/A,,,,No,No,,false,false,false
1900-01a:20468,1900-01a,20468,2883007,"Aber selbstverständlich braucht,
der Kapitalist nicht dem Kapital auf allen seinen Wanderungen nachzufolgen.",Das Kapital | Kapital,der kapital | kapital,2883007,2883115,true,false,N/A,,,,No,No,,false,false,false
1900-01a:20472,1900-01a,20472,2883589,"Die internationalen Börsenplätze liefern das Kapital der nationalen Staats¬
schulden und fördern dadurch ebenfalls die industrielle Entwicklung.",Das Kapital | Kapital,der kapital | kapital,2883589,2883733,true,false,N/A,,,,No,No,,false,false,false
1900-01a:20478,1900-01a,20478,2884706,"Um so
mehr sucht das Kapital auswärtige Anlagen.“",Das Kapital | Kapital,der kapital | kapital,2884706,2884755,true,false,N/A,,,,No,No,,false,false,false
1900-01a:20483,1900-01a,20483,2885285,"Es ist dieselbe Entwicklung, die das konstante Kapital stärker ver¬
mehrt als das variable und die Profitrate senkt.",Kapital,kapital,2885285,2885401,true,false,N/A,,,,No,No,,false,false,false
1900-01a:20485,1900-01a,20485,2885508,"Je mehr der Waarenwerth aus altem, reproduzirtem Werthe besteht, was ja
durch das Anwachsen des konstanten Kapitals bedingt wird, desto weniger macht,
sich im Waarenpreis der Unterschied der Leistungsfählgkeit der Arbeitermassen,
geltend.",Kapital,kapital,2885508,2885746,true,false,N/A,,,,No,No,,false,false,false
1900-01a:20497,1900-01a,20497,2887186,"Wir kommen zum Schlusse: die wichtigste Bedingung der industriellen Ent¬
wicklung eines kapitalistisch rückständigen Landes ist der Handels- und Kapitals¬
verkehr mit dem industriell weiter fortgeschrittenen Lande.",Kapital,kapital,2887186,2887400,true,false,N/A,,,,No,No,,false,false,false
1900-01a:20517,1900-01a,20517,2889448,"Die Ueberproduktion, die das Kapital um die Welt jagt, ruft auf jedem
„inneren Markte“ gerade umgekehrt, das Bestreben nach Isolirung hervor.",Das Kapital | Kapital,der kapital | kapital,2889448,2889589,true,false,N/A,,,,No,No,,false,false,false
1900-01a:20518,1900-01a,20518,2889590,"Die
revolutionäre Wirkung der kapitalistischen Weltproduktion entzieht sich dem Ge¬
sichtskreis des nationalen Kapitals.",Kapital,kapital,2889590,2889710,true,false,N/A,,,,No,No,,false,false,false
1900-01a:20541,1900-01a,20541,2891815,"Allein
die Werthsumme des Mehrbedarfes an Rohstoffen und Subsistenzmitteln der
Arbeiter wird selbstverständlich nur einen Theil des Werthes bilden, um den die
Waareneinfuhr in Folge der Schutzzölle zurückgeht, da dieser letztere nicht nur
aus variablem und flüssigem, sondern aus der Reproduktion des firen Kapitals
besteht.",Kapital,kapital,2891815,2892139,true,false,N/A,,,,No,No,,false,false,false
1900-01a:20554,1900-01a,20554,2893703,"Nehmen wir
an, daß dieser Werth sich aus Mehrwerth (m), vartablem (v), flüssigem (c) und
fixem (k) Kapital wie folgt zusammensetzt:
miytett =112:4:1.5
Wenn nun in den erwähnten 160 Millionen 20 Millionen reproduzirtes
fixes Kapital stecken, so müßte, bei 62 Prozent Abschreibungen, eine Neu¬
anlage von 300 Millionen Mark fixes Kapital stattgefunden haben.",Kapital,kapital,2893703,2894059,true,false,N/A,,,,No,No,,false,false,false
1900-01a:20561,1900-01a,20561,2894622,"Die
Jahresrate von 20 Millionen fixes Kapital erscheint zwar im Werthe der Fabri¬
kate, aber nicht mehr als Nachfrage nach Maschinen, sondern als Rückzahlung,
der gemachten Auslagen, die zum Theile oder ganz ins Ausland fließt.",Kapital,kapital,2894622,2894849,true,false,N/A,,,,No,No,,false,false,false
1900-01a:20563,1900-01a,20563,2895009,"Die 80 Millionen Mehrausgabe an flüssigem Kapital sind vor Allem¬
eine Nachfrage nach Rohstoffen.",Kapital,kapital,2895009,2895106,true,false,N/A,,,,No,No,,false,false,false
1900-01a:20566,1900-01a,20566,2895551,"Es ist die Möglichkeit denkbar, daß die durch einen Schutzzoll bedingte Ver¬
mehrung des firen und flüssigen Kapitals ausschließlich dem Ausland zu Gute¬
kommt.",Kapital,kapital,2895551,2895711,true,false,N/A,,,,No,No,,false,false,false
1900-01a:20568,1900-01a,20568,2895925,"Die Vermehrung des variablen Kapitals, in unserem Exempel 40 Millionen,
bedeutet an und für sich eine Vermehrung der Arbeiterbeschäftigung.",Kapital,kapital,2895925,2896064,true,false,N/A,,,,No,No,,false,false,false
1900-01a:20573,1900-01a,20573,2896452,"In der ersten Zeit, da
das fixe Kapital vermehrt wird, tritt sogar eine bedeutende Erweiterung des
Waarenbezugs vom Ausland ein.",Kapital,kapital,2896452,2896580,true,false,N/A,,,,No,No,,false,false,false
1900-01a:20604,1900-01a,20604,2900030,"2. Je größer das konstante Kapital im Verhältniß zum variablen, destor
geringer die aus den Schutzzöllen entspringenden Vortheile selbst für die Arbeiter
der begünstigten Industriezweige.",Kapital,kapital,2900030,2900217,true,false,N/A,,,,No,No,,false,false,false
1900-01a:20621,1900-01a,20621,2902255,"Das¬
Bestreben des nationalen Kapitals, alle jene Momente, welche seine industrielle
Infertorität bedingen — die hohe Profitrate, die geringen Löhne, die rückständige
Technik, die ungenügende Betriebskonzentration, die schlechten Handels- und
Kreditverhältnisse &c. rc. — zu konserviren, die revolutionäre Wirkung des aus¬
ländischen Kapitals zu beseitigen und ein Monopol der Ausbeutung der Konsu¬
menten zu schaffen.",Kapital,kapital,2902255,2902673,true,false,N/A,,,,No,No,,false,false,false
1900-01a:20629,1900-01a,20629,2903748,"Mit der Konzentration des Kapitals wird,
es möglich, durch Kartellirungen den inländischen Markt mehr oder weniger,
zu beherrschen — um so intensiver das Verlangen nach Schutzzöllen gegen das
Ausland.",Das Kapital | Kapital,der kapital | kapital,2903748,2903948,true,false,N/A,,,,No,No,,false,false,false
1900-01a:20637,1900-01a,20637,2904712,"Gerade weil der Aufschwung überall den
Waarenmarkt erweitert, entsteht im Augenblick des Zusammenbruchs das heftige
Verlangen des nationalen Kapitals, die stattgehabte Ausdehnung des Marktes,
für sich zu monopolisiren.",Kapital,kapital,2904712,2904930,true,false,N/A,,,,No,No,,false,false,false
1900-01a:20666,1900-01a,20666,2909147,"Aber kleinlich,
wie das europcische Kapital in seinem Verhalten gegenüber der Arbeiterklasse ist,
ist es auch in seiner Handelspolitik.",Kapital,kapital,2909147,2909282,true,false,N/A,,,,No,No,,false,false,false
1900-01a:20762,1900-01a,20762,2922530,jährlich und mit einer Verzinsung der geliehenen Kapitalien von 4 bis 5 Prozent.,Kapital,kapital,2922530,2922610,true,false,N/A,,,,No,No,,false,false,false
1900-01a:20993,1900-01a,20993,2957502,"Das Schutzzollsystem giebt dem Kapital des einen
Landes die Waffen in die Hand, um den Kapitalen der anderen Länder trotzen,
zu können;",Das Kapital | Kapital,der kapital | kapital,2957502,2957637,true,false,N/A,,,,No,No,,false,false,false
1900-01a:20994,1900-01a,20994,2957638,"es verstärkt die Kraft jenes Kapitals gegenüber dem fremden, und
bildet sich zugleich ein, durch dieselben Mittel dasselbe Kapital klein und schwach¬
zu machen gegenüber der arbeitenden Klasse.",Kapital,kapital,2957638,2957831,true,false,N/A,,,,No,No,,false,false,false
1900-01a:20995,1900-01a,20995,2957832,"Das hieße doch zuletzt an die
Philanthropie des Kapitals appelliren, als ob das Kapital als solches Philanthrop
sein könnte.",Das Kapital | Kapital,der kapital | kapital,2957832,2957956,true,false,N/A,,,,No,No,,false,false,false
1900-01a:21092,1900-01a,21092,2970351,"andere seildem schon erschienene Bände, wie Vanderveldes „Collectivismef,
oder angekündigte, wie das Kommuinistische Manifest oder die „Französischen Arbeiter¬
und Sozialistenkongresse“, hätten der Sammlung mehr den sozialistischen Stempel auf¬
gedrückt.",Manifest | Band,manifest | band,2970351,2970605,true,true,af6a713a-d125-4c09-9b2e-e1e3ae51f69f,2970143,2970603,"Durch saubere Ausftattung zeichnet, sich vor Allem die Bibliothéque Socialiste aus; warum aber gerade mit der hier¬ angezeigten Schrift die Sammlung eröffnet werden mußte, ist dem Referenten nicht ganz klar; andere seildem schon erschienene Bände, wie Vanderveldes „Collectivismef, oder angekündigte, wie das Kommuinistische Manifest oder die „Französischen Arbeiter¬ und Sozialistenkongresse“, hätten der Sammlung mehr den sozialistischen Stempel auf¬ gedrück",No,Yes,"MISC : ""Kommuinistische Manifest""",false,false,true
1900-01a:21122,1900-01a,21122,2976007,"Jahrgang, I Band,
Nr. 26.",Band,band,2976007,2976032,true,false,N/A,,,,No,No,,false,false,false
1900-01a:21287,1900-01a,21287,2995322,"In diesen Krisen ist eine Unmasse,
des in jenen Ländern angelegten englischen Kapitals zu Grunde gegangen.",Kapital,kapital,2995322,2995428,true,false,N/A,,,,No,No,,false,false,false
1900-01a:21422,1900-01a,21422,3008854,"Die Kapitalien, die in der Heimath keine Verwendung
fanden, strömten nach China, Kleinasien, Südamerika und Südafrika.",Das Kapital | Kapital,der kapital | kapital,3008854,3008972,true,false,N/A,,,,No,No,,false,false,false
1900-01a:21424,1900-01a,21424,3009051,"Ihre
Regierungen werden deshalb gezwungen, ihr „nationales“ Kapital gegenüber den
dortigen unzivilisirten, das heißt antikapitalistischen Regierungen zu schützen.",Kapital,kapital,3009051,3009213,true,false,N/A,,,,No,No,,false,false,false
1900-01a:21427,1900-01a,21427,3009369,"Die Vereinigten Staaten hingegen, die noch Gelegenheit und Raum genug haben,
ihre Kapitalien zu Hause anzulegen, verlangen vorläufig nur Absatzmärkte für
ihre Ueberproduktion, die sich unausgesetzt steigert.",Kapital,kapital,3009369,3009576,true,false,N/A,,,,No,No,,false,false,false
1900-01a:21763,1900-01a,21763,3053081,"„Da nun"", wir zitiren Professor
Baumeister, einen der hervorragendsten Vertreter der offenen Bauweise, „die Miether¬
auf dem aufgewendeten Kapital beruhe und dies Kapital aus zwei Posten zu¬
sammengesetzt sei, dem Preise für Ankauf des Bauplatzes und für Herstellung des
Hauses, so müsse, wenn der Preis der Baustelle heruntergehe, weil die Baupolizei¬
für geringere Ausnützung Sorge getragen habe, doch das anfgewandte Kapital¬
auch heruntergehen und der Vermiether könne bei dem gleichen Nutzen für ihn
die Wohnung billiger vermiethen.“",Kapital,kapital,3053081,3053619,true,false,N/A,,,,No,No,,false,false,false
